UserId,BirthDate,Age,Balance,Status,createdAt,Localidade
35082,1990-04-26,34,4531.56,active,2023-04-13,Betim
35083,1979-10-26,44,7123.19,inactive,2023-03-18,Natal
35084,2001-04-15,23,1801.03,active,2023-07-19,São Gonçalo
35085,1993-01-08,31,5571.43,active,2023-08-07,Paço do Lumiar
35086,1998-03-01,26,2961.62,inactive,2023-04-19,Porto Seguro
35087,1990-03-10,34,9792.09,active,2023-08-20,São Paulo
35088,2000-09-11,23,9119.36,inactive,2023-08-24,Amparo
35089,1997-02-17,27,6762.52,active,2023-06-12,Campo Largo
35090,1998-01-20,26,2748.67,active,2023-01-18,São Paulo
35091,1966-03-12,58,1247.51,active,2023-02-28,Rio Verde
35092,2001-10-31,22,8884.15,active,2023-03-29,Curitiba
35093,1999-08-16,24,2244.08,inactive,2023-05-20,Rio de Janeiro
35094,1999-09-09,24,9707.33,inactive,2023-02-28,São Paulo
35095,2000-05-11,24,4386.14,active,2023-11-28,Ilhéus
35096,1999-03-29,25,3562.51,active,2023-05-06,Araranguá
35097,1989-11-19,34,2268.54,active,2023-06-05,Ananindeua
35098,1995-01-02,29,9488.97,active,2023-03-30,Mairiporã
35099,2000-03-25,24,7933.61,inactive,2023-08-31,Barra Mansa
35100,1989-05-24,35,4020.32,inactive,2023-04-26,Angra Dos Reis
35101,2001-06-26,22,2754.4,active,2023-12-16,Santa Helena de Goiás
35102,1983-09-25,40,6106.22,active,2023-11-14,Caeté
35103,1985-02-18,39,3406.67,inactive,2023-07-26,Embu
35104,1990-09-07,33,6093.22,active,2023-03-10,Tatuí
35105,1993-03-29,31,6886.3,active,2023-08-10,Vespasiano
35106,1996-06-27,27,3881.53,active,2023-05-09,Manaus
35107,1996-11-06,27,7788.05,active,2023-02-16,São Paulo
35108,2000-04-29,24,3910.79,inactive,2023-12-11,Joinville
35109,1998-08-20,25,2941.81,active,2023-03-31,Rio de Janeiro
35110,1995-10-03,28,2124.08,active,2023-09-19,Porto Alegre
35111,1995-07-03,28,8459.3,inactive,2023-08-24,Paranavaí
35112,1998-10-08,25,5054.16,inactive,2023-09-01,Salvador
35113,2000-09-15,23,8998.04,inactive,2023-03-01,Maricá
35114,1997-07-22,26,5783.75,inactive,2023-05-30,Caucaia
35115,1983-06-28,40,3948.75,active,2023-04-27,Jacareí
35116,1994-07-31,29,4335.86,active,2023-07-06,Valparaíso de Goiás
35117,2001-09-30,22,5324.73,inactive,2023-05-23,São Joaquim da Barra
35118,1991-01-26,33,2402.57,active,2023-02-11,Olinda
35119,1982-11-09,41,7486.65,active,2023-12-13,Fortaleza
35120,1993-07-06,30,6028.55,inactive,2023-07-27,Guaratinguetá
35121,1991-12-22,32,1065.84,active,2023-05-10,Londrina
35122,1994-11-30,29,6763.82,active,2023-06-02,Maringá
35123,1976-05-13,48,8957.94,active,2023-03-14,Santa Bárbara D´oeste
35124,2001-08-12,22,9250.11,inactive,2023-07-07,Recife
35125,2001-09-26,22,2114.64,inactive,2023-03-26,Campo Grande
35126,1996-08-01,27,1365.35,active,2023-11-08,Guarulhos
35127,1996-02-06,28,1612.52,inactive,2023-09-04,São Paulo
35128,1993-12-25,30,7675.35,active,2023-05-07,Várzea Grande
35129,1978-08-20,45,5287.1,inactive,2023-08-28,Santa Maria
35130,1990-03-15,34,6499.99,active,2023-02-23,Angra Dos Reis
35131,1993-06-12,30,5276.76,active,2023-07-05,Pacatuba
35132,2001-03-18,23,1743.06,inactive,2023-03-13,Macapá
35133,1990-11-22,33,6034.86,active,2023-04-26,Salvador
35134,1990-09-27,33,9462.85,inactive,2023-10-01,São José Dos Pinhais
35135,1994-01-24,30,3714.2,active,2023-08-31,Belo Horizonte
35136,1994-04-22,30,8752.86,inactive,2023-05-04,Belém
35137,2000-09-30,23,9667.92,active,2023-01-11,Valença
35138,2000-02-01,24,8274.77,inactive,2023-02-17,Alta Floresta
35139,1999-04-28,25,7335.64,inactive,2023-12-24,Jacobina
35140,1998-09-28,25,5922.59,inactive,2023-07-04,Olinda
35141,1977-07-26,46,1316.01,inactive,2023-05-29,Guaratinguetá
35142,1996-04-08,28,1468.28,inactive,2023-01-01,São Mateus do Maranhão
35143,1992-10-05,31,9698.17,inactive,2023-10-27,Belo Horizonte
35144,1987-02-13,37,3510.43,active,2023-07-02,Palmas
35145,1995-04-05,29,8135.41,inactive,2023-09-11,Várzea Grande
35146,1992-02-05,32,1956.22,active,2023-02-19,Campo Grande
35147,1987-01-25,37,7363.38,inactive,2023-05-28,Lauro de Freitas
35148,1999-10-17,24,6315.69,inactive,2023-04-24,Canoas
35149,1996-04-30,28,3752.52,active,2023-06-26,Mucuri
35150,1989-11-25,34,8948.4,inactive,2023-11-29,Apodi
35151,1991-07-04,32,4170.31,active,2023-08-21,São Gonçalo
35152,1984-10-16,39,8229.85,active,2023-01-06,São Paulo
35153,1989-11-11,34,8256.28,inactive,2023-04-12,Cruzeiro
35154,1976-08-02,47,7024.78,inactive,2023-11-21,Campinas
35155,1996-07-29,27,3135.01,active,2023-02-18,Divinópolis
35156,1983-08-17,40,4921.61,inactive,2023-08-24,Euclides da Cunha
35157,1999-01-13,25,4388.94,inactive,2023-05-01,Alagoinhas
35158,1995-06-24,28,1160.79,inactive,2023-08-21,Maceió
35159,1994-12-25,29,4778.36,inactive,2023-07-09,Serra
35160,1967-05-26,57,6275.35,active,2023-10-03,Águas Belas
35161,1993-09-06,30,9401.86,inactive,2023-11-23,Manaus
35162,1993-07-27,30,2784.94,active,2023-08-06,Belo Horizonte
35163,1999-11-22,24,9137.15,inactive,2023-06-02,Porto Alegre
35164,1991-12-16,32,4105.99,inactive,2023-05-07,Batatais
35165,1998-12-12,25,9873.67,active,2023-08-16,São José Dos Campos
35166,1997-01-16,27,3824.31,inactive,2023-09-11,São Sebastião
35167,1996-07-09,27,4698.45,active,2023-12-18,Lins
35168,1988-04-04,36,7302.44,active,2023-11-07,São Caetano do Sul
35169,1991-10-16,32,5514.02,inactive,2023-04-18,Tabatinga
35170,1996-09-12,27,2856.28,inactive,2023-01-07,Mossoró
35171,1999-08-14,24,7553.03,inactive,2023-07-01,Embu-guaçu
35172,2001-01-08,23,5714.09,active,2023-03-07,Ribeirão Preto
35173,1989-12-05,34,5451.38,active,2023-09-22,Florianópolis
35174,1990-07-24,33,4613.74,active,2023-05-10,Inhumas
35175,1992-03-31,32,5672.27,inactive,2023-03-10,Brasília
35176,1999-05-15,25,1389.91,active,2023-08-11,Limeira
35177,1996-01-11,28,1674.6,active,2023-11-04,Caxias do Sul
35178,1979-07-01,44,2721.65,inactive,2023-05-02,Paulínia
35179,1981-11-06,42,4114.27,inactive,2023-08-04,Campinas
35180,1989-10-18,34,9271.33,inactive,2023-01-02,Almirante Tamandaré
35181,1990-10-07,33,6488.28,active,2023-10-08,São Gonçalo
35182,1989-09-21,34,1524.01,active,2023-05-28,Apucarana
35183,1989-09-27,34,6765.77,active,2023-07-30,Recife
35184,1966-10-27,57,4932.53,active,2023-05-22,São Paulo
35185,1997-05-21,27,4086.08,inactive,2023-08-16,Sumaré
35186,1982-11-01,41,7702.5,active,2023-10-26,Cariacica
35187,1998-04-03,26,8454.81,active,2023-07-14,São Gonçalo
35188,1996-12-15,27,3184.19,active,2023-06-08,Diadema
35189,1994-12-27,29,4236.64,inactive,2023-08-04,Campo Grande
35190,1993-03-17,31,4977.24,active,2023-09-04,Ituiutaba
35191,1998-11-20,25,3750.91,inactive,2023-02-28,Campo Formoso
35192,1999-09-28,24,2423.92,active,2023-04-14,Caxias do Sul
35193,1996-09-27,27,8582.71,active,2023-06-15,Nova Friburgo
35194,1995-06-15,28,4475.82,inactive,2023-07-04,Janaúba
35195,1988-04-15,36,4568.64,inactive,2023-06-06,Belford Roxo
35196,1962-09-19,61,3268.9,inactive,2023-07-14,Ituverava
35197,1990-12-10,33,1278.1,inactive,2023-07-04,Manaus
35198,1986-05-09,38,8341.3,inactive,2023-11-06,Uruará
35199,1993-12-10,30,5987.99,active,2023-03-06,Santarém
35200,2000-09-26,23,9376.65,active,2023-07-28,Jaboatão Dos Guararapes
35201,1995-03-03,29,3011.06,active,2023-03-19,Manaus
35202,1996-03-10,28,5931.87,inactive,2023-01-30,Fortaleza
35203,1980-12-25,43,5092.94,inactive,2023-06-13,Imperatriz
35204,1998-11-27,25,7231.3,inactive,2023-10-22,Esperantina
35205,2001-01-17,23,9689.21,active,2023-06-21,São Paulo
35206,1973-06-13,50,4425.33,inactive,2023-01-17,Contagem
35207,1971-07-21,52,6106.47,inactive,2023-03-18,Campo Mourão
35208,1976-03-12,48,3828.24,active,2023-11-02,Rio de Janeiro
35209,1983-04-14,41,1117.49,inactive,2023-11-30,Parintins
35210,1991-10-28,32,1989.76,active,2023-11-12,Visconde do Rio Branco
35211,1969-03-06,55,3855.61,active,2023-12-10,Duque de Caxias
35212,2001-09-10,22,2192.05,inactive,2023-04-25,João Pessoa
35213,1970-11-20,53,3810.99,active,2023-11-03,Campina Grande
35214,1990-02-02,34,4289.6,inactive,2023-12-24,Jundiaí
35215,1999-05-28,25,9987.68,inactive,2023-07-25,Luziânia
35216,1988-12-01,35,6084.61,inactive,2023-08-09,Sinop
35217,1991-03-15,33,4569.03,inactive,2023-03-30,Diadema
35218,1998-07-04,25,6741.91,inactive,2023-02-27,Aracruz
35219,1995-01-20,29,2813.59,active,2023-08-29,Belford Roxo
35220,1998-12-27,25,9238.12,inactive,2023-01-02,Juiz de Fora
35221,1997-06-12,26,8856.37,active,2023-01-11,Santa Luzia
35222,1972-09-29,51,5035.54,active,2023-09-20,Brasília
35223,1980-08-30,43,8773.17,active,2023-08-23,Novo Hamburgo
35224,1997-04-26,27,2616.47,inactive,2023-02-15,Brasília
35225,1997-12-05,26,4402.32,active,2023-06-16,Itapagé
35226,1998-06-15,25,7878.65,inactive,2023-10-17,São Leopoldo
35227,1990-06-16,33,5204.62,inactive,2023-03-23,Embu-guaçu
35228,2001-03-16,23,1723.58,inactive,2023-06-29,Camaçari
35229,1999-09-29,24,4938.37,active,2023-11-28,Barra Bonita
35230,1990-09-03,33,9059.32,inactive,2023-06-13,Cabo Frio
35231,1996-09-24,27,7357.35,active,2023-11-03,Esmeraldas
35232,1979-06-26,44,9178.19,active,2023-01-05,Brasília
35233,1998-03-04,26,5052.23,inactive,2023-01-25,Itapeva
35234,1989-11-21,34,8221.23,active,2023-07-02,Ponta Grossa
35235,2000-02-09,24,8273.11,active,2023-02-09,Monte Santo
35236,1977-11-27,46,6941.05,inactive,2023-04-26,Maceió
35237,1995-12-16,28,1074.36,active,2023-12-16,Marabá
35238,1990-10-26,33,3538.65,inactive,2023-12-13,São Paulo
35239,1997-05-05,27,8903.48,inactive,2023-11-11,Brasília
35240,1995-04-06,29,5179.11,inactive,2023-04-03,Amparo
35241,1991-01-03,33,8052.75,inactive,2023-09-17,Belém
35242,1994-07-19,29,9653.64,inactive,2023-08-25,Monte Carmelo
35243,1980-10-03,43,1940.81,active,2023-04-20,Uberlândia
35244,1974-07-18,49,2778.11,inactive,2023-07-28,Ferraz de Vasconcelos
35245,2001-09-26,22,3351.7,inactive,2023-07-13,Osasco
35246,2000-03-22,24,6801.21,active,2023-09-03,Natal
35247,1999-05-21,25,1006.23,inactive,2023-02-12,Caxias do Sul
35248,1992-10-07,31,7705.35,inactive,2023-05-05,Diadema
35249,2000-04-20,24,9740.21,active,2023-06-10,Rio de Janeiro
35250,2001-10-15,22,7449.21,active,2023-12-08,Nova Lima
35251,1994-12-18,29,8843.52,active,2023-11-04,Vitória da Conquista
35252,1988-10-14,35,1411.78,inactive,2023-09-11,Camaquã
35253,1997-01-24,27,1954.37,active,2023-08-28,Rio de Janeiro
35254,1992-06-27,31,5385.06,active,2023-09-10,Tramandaí
35255,2001-01-23,23,9726.64,inactive,2023-05-22,Massapê
35256,1984-04-20,40,5542.52,inactive,2023-02-13,Itapevi
35257,1971-06-08,52,1225.27,inactive,2023-08-19,Rio de Janeiro
35258,1998-09-14,25,2351.03,active,2023-03-30,Criciúma
35259,1988-08-23,35,2422.08,active,2023-06-16,São Vicente
35260,1981-07-26,42,1306.42,inactive,2023-01-12,Araçatuba
35261,1996-05-07,28,1227.56,inactive,2023-10-30,Maranguape
35262,1996-09-13,27,9890.78,inactive,2023-03-14,São João da Boa Vista
35263,1999-12-14,24,9013.65,active,2023-12-05,Apucarana
35264,1996-06-02,28,3998.33,active,2023-05-03,Ubatuba
35265,1991-10-18,32,3961.66,active,2023-07-07,Fortaleza
35266,1999-09-26,24,5579.44,inactive,2023-02-19,Santa Maria
35267,1969-01-05,55,1756.72,inactive,2023-10-19,Juazeiro
35268,1998-07-25,25,9872.41,active,2023-04-01,Dourados
35269,1982-02-04,42,1020.96,inactive,2023-01-17,Olímpia
35270,1989-01-25,35,2286.1,active,2023-10-14,Itapipoca
35271,2000-12-15,23,7065.23,active,2023-07-13,Porto Velho
35272,1968-01-02,56,7233.87,active,2023-02-18,Floriano
35273,2001-06-09,22,8981.4,active,2023-08-16,Santa Maria
35274,2001-04-02,23,7266.93,active,2023-01-22,Fortaleza
35275,1994-05-14,30,5748.15,inactive,2023-10-23,Uruaçu
35276,1985-07-04,38,4666.78,active,2023-07-30,São Paulo
35277,1993-09-06,30,8540.34,inactive,2023-03-23,Fortaleza
35278,2001-02-25,23,9557.23,inactive,2023-04-23,Luziânia
35279,1999-07-05,24,6534.28,active,2023-04-03,Acaraú
35280,2001-10-27,22,9052.7,active,2023-03-09,Manaus
35281,1979-09-18,44,4056.26,active,2023-09-05,Gravataí
35282,2001-04-18,23,6101.57,active,2023-11-30,Nova Iguaçu
35283,1992-11-16,31,8510.88,inactive,2023-05-27,Gravataí
35284,1997-09-22,26,1956.0,inactive,2023-10-14,São Paulo
35285,1986-02-23,38,9705.02,active,2023-12-04,Buriticupu
35286,2001-08-16,22,8492.12,inactive,2023-07-10,Mossoró
35287,1993-12-19,30,9889.59,inactive,2023-12-22,Barra do Corda
35288,1997-09-27,26,9821.26,inactive,2023-04-07,São Paulo
35289,1984-06-02,40,4743.37,active,2023-06-09,Buritis
35290,2000-06-10,23,8879.09,inactive,2023-07-31,Vargem Grande
35291,1993-01-22,31,9448.04,active,2023-04-02,Gravataí
35292,1995-04-07,29,1649.76,active,2023-05-05,João Pessoa
35293,1992-01-27,32,9883.23,active,2023-06-27,Vitória da Conquista
35294,1991-03-23,33,3941.83,inactive,2023-12-08,Alenquer
35295,1987-01-29,37,6840.19,inactive,2023-06-06,Fortaleza
35296,1996-04-02,28,8617.07,inactive,2023-01-15,Palhoça
35297,1990-07-16,33,4135.06,inactive,2023-04-06,Montes Claros
35298,1989-04-30,35,4934.84,active,2023-05-29,Santo André
35299,1974-07-15,49,4550.33,active,2023-04-02,Alvorada
35300,1970-02-01,54,9008.15,inactive,2023-12-25,Brasília
35301,2000-01-02,24,1716.83,inactive,2023-10-29,Paracatu
35302,1974-05-26,50,5902.64,active,2023-02-17,Sorocaba
35303,1989-08-05,34,2188.01,inactive,2023-12-27,Jaraguá do Sul
35304,1981-03-22,43,2573.28,inactive,2023-04-19,Itambé
35305,1990-04-24,34,7614.06,inactive,2023-04-24,Juiz de Fora
35306,1974-10-23,49,1326.45,active,2023-08-20,Maceió
35307,1994-05-27,30,7268.63,inactive,2023-04-18,Paragominas
35308,1998-03-23,26,3114.28,active,2023-03-12,Pirassununga
35309,1992-01-04,32,9565.71,inactive,2023-03-27,Piraquara
35310,1979-11-20,44,8199.76,inactive,2023-09-01,Porto Velho
35311,1998-01-12,26,5763.57,active,2023-10-15,São Vicente
35312,1995-01-23,29,6564.3,active,2023-02-11,Salvador
35313,2001-01-18,23,4234.85,active,2023-04-04,Icó
35314,1996-06-08,27,9586.96,active,2023-01-31,Santa Cruz do Rio Pardo
35315,1997-11-29,26,7840.69,active,2023-02-06,Betim
35316,1980-02-01,44,7757.48,active,2023-06-15,Salvador
35317,1998-10-30,25,1038.57,inactive,2023-03-12,Barra do Piraí
35318,1979-11-01,44,5489.1,active,2023-07-03,Itabuna
35319,1999-10-18,24,7832.49,inactive,2023-03-30,Esmeraldas
35320,1978-10-02,45,8141.84,active,2023-09-20,Igarassu
35321,1999-10-03,24,1524.83,active,2023-08-11,Presidente Prudente
35322,2001-12-09,22,4588.4,inactive,2023-06-22,Montes Claros
35323,1968-01-29,56,8624.96,inactive,2023-08-07,Cambé
35324,1993-09-13,30,8361.72,active,2023-07-08,Jaraguá do Sul
35325,1999-02-04,25,4347.64,inactive,2023-11-27,Mauriti
35326,2000-11-30,23,4028.43,active,2023-02-09,Curitiba
35327,1986-07-17,37,1406.96,active,2023-11-01,São Paulo
35328,1972-05-06,52,5158.01,inactive,2023-05-30,Fortaleza
35329,1996-08-21,27,5304.87,active,2023-12-24,Palhoça
35330,1969-11-10,54,7187.05,inactive,2023-07-16,Pacajá
35331,1973-02-19,51,8822.06,active,2023-04-04,São Lourenço da Mata
35332,1994-02-25,30,2369.61,inactive,2023-11-13,Feira de Santana
35333,1986-08-01,37,5655.4,active,2023-10-15,Camocim
35334,1978-11-25,45,8864.08,active,2023-12-21,Navegantes
35335,1992-11-04,31,6408.62,active,2023-07-07,Ouricuri
35336,1990-11-01,33,1856.42,active,2023-11-01,Recife
35337,1993-03-27,31,8830.23,active,2023-06-03,Salvador
35338,1989-09-23,34,7690.39,active,2023-12-21,Ituverava
35339,1995-08-22,28,4241.45,active,2023-06-20,São Paulo
35340,1995-10-18,28,6526.11,active,2023-10-11,São Paulo
35341,1991-11-28,32,5136.55,inactive,2023-02-01,Hortolândia
35342,1997-01-31,27,6656.36,active,2023-02-16,Artur Nogueira
35343,1990-08-31,33,1565.24,inactive,2023-08-18,João Pessoa
35344,1994-09-24,29,6049.88,active,2023-05-23,Manaus
35345,2001-09-26,22,6950.41,active,2023-02-18,Juazeiro
35346,1993-02-12,31,2178.68,inactive,2023-07-10,Beberibe
35347,1993-07-19,30,7125.7,inactive,2023-09-01,São Paulo
35348,1974-09-11,49,8097.98,inactive,2023-11-18,Araguaína
35349,1996-03-20,28,4315.7,active,2023-08-08,Eunápolis
35350,1989-01-08,35,6016.46,active,2023-05-15,Maceió
35351,2001-05-17,23,4727.67,inactive,2023-11-10,Belo Horizonte
35352,1992-04-22,32,9417.04,inactive,2023-06-21,São Paulo
35353,1989-03-24,35,9088.54,active,2023-12-14,São Paulo
35354,1990-08-07,33,6141.51,active,2023-08-20,São José do Rio Preto
35355,1975-06-10,48,3134.85,inactive,2023-01-12,Itapetinga
35356,1989-12-26,34,6467.36,inactive,2023-10-21,Santos
35357,1977-08-15,46,1503.75,active,2023-12-28,Santa Bárbara D´oeste
35358,1992-03-26,32,4290.61,active,2023-02-16,Rio de Janeiro
35359,1985-07-08,38,6383.53,inactive,2023-02-09,Parnamirim
35360,1998-09-10,25,5376.17,active,2023-06-16,São Paulo
35361,1973-12-13,50,9149.6,inactive,2023-03-29,São Luís
35362,1987-10-08,36,7413.65,inactive,2023-03-29,Florianópolis
35363,1999-01-01,25,9296.95,active,2023-10-11,Sobral
35364,1994-01-07,30,6840.26,active,2023-07-01,São Paulo
35365,1991-01-15,33,9873.99,active,2023-04-29,São Gonçalo
35366,1977-05-28,47,6393.36,inactive,2023-07-08,Caçapava
35367,1980-01-28,44,8660.93,inactive,2023-08-21,Duque de Caxias
35368,1993-12-05,30,1654.69,inactive,2023-12-02,Rio de Janeiro
35369,1993-11-29,30,2850.33,active,2023-03-21,Quirinópolis
35370,1981-09-30,42,8794.85,active,2023-04-21,Santa Maria
35371,1988-11-28,35,7325.98,inactive,2023-12-01,Guarujá
35372,2000-01-31,24,6735.6,active,2023-06-28,Parnaíba
35373,1976-03-19,48,6133.16,inactive,2023-01-11,Uruguaiana
35374,1975-03-26,49,4589.29,active,2023-05-05,Brasília
35375,1995-11-15,28,5205.33,inactive,2023-01-08,São Paulo
35376,1965-08-25,58,2477.17,inactive,2023-08-01,Viamão
35377,1991-05-18,33,6736.64,active,2023-02-11,Diadema
35378,1998-12-19,25,6045.75,inactive,2023-01-17,Vacaria
35379,1996-01-19,28,2348.13,active,2023-05-25,Santo Antônio da Platina
35380,1988-04-29,36,1469.21,active,2023-05-09,Guaíba
35381,1969-11-13,54,5403.99,active,2023-10-24,Porto Alegre
35382,1995-06-06,29,2047.08,active,2023-01-23,Nova Venécia
35383,1967-11-20,56,8160.72,inactive,2023-09-19,Ferraz de Vasconcelos
35384,1997-05-28,27,7827.88,active,2023-05-26,Salvador
35385,1969-04-05,55,5849.72,inactive,2023-10-24,Ouro Branco
35386,1995-08-26,28,6317.55,inactive,2023-04-12,Bragança Paulista
35387,1983-12-27,40,6769.19,active,2023-02-24,Cotia
35388,1993-03-12,31,7694.85,inactive,2023-03-09,Cajamar
35389,1994-06-25,29,4277.62,inactive,2023-08-29,Belém
35390,1997-09-10,26,9421.28,inactive,2023-02-28,Pacatuba
35391,1965-12-02,58,9060.41,active,2023-03-01,Mossoró
35392,1988-11-09,35,4184.09,active,2023-11-28,Canoas
35393,1985-09-09,38,8985.93,active,2023-08-17,São Paulo
35394,1999-01-26,25,5586.81,active,2023-09-25,Ilhéus
35395,1998-11-27,25,4621.62,active,2023-07-24,São José do Rio Preto
35396,2001-03-03,23,3364.09,active,2023-07-21,Lagoa Santa
35397,1987-12-07,36,3718.9,inactive,2023-06-01,Araçatuba
35398,1999-06-30,24,6793.97,active,2023-09-19,Iturama
35399,1989-07-05,34,1365.04,inactive,2023-03-26,Cariacica
35400,1998-11-04,25,7258.31,inactive,2023-09-06,Salto
35401,1985-08-20,38,7208.76,inactive,2023-08-16,Jataí
35402,1996-09-11,27,2431.97,active,2023-01-05,São Paulo
35403,1986-12-10,37,3822.44,inactive,2023-11-13,Sorocaba
35404,1980-06-04,44,3669.79,active,2023-08-23,São José do Rio Preto
35405,1994-01-11,30,8911.86,inactive,2023-02-05,Belo Horizonte
35406,1995-10-20,28,4851.91,inactive,2023-03-22,Petrópolis
35407,1995-08-18,28,3607.47,active,2023-07-06,Várzea Grande
35408,1991-06-20,32,2231.64,inactive,2023-11-27,Santo André
35409,1989-02-08,35,3408.91,active,2023-10-07,Itapevi
35410,1996-07-25,27,1408.83,inactive,2023-05-11,Coruripe
35411,1996-06-04,28,6611.73,inactive,2023-04-14,São Bernardo do Campo
35412,1999-09-02,24,2763.69,active,2023-03-20,São Bernardo do Campo
35413,1996-11-19,27,4063.4,active,2023-05-17,Aracaju
35414,1977-05-28,47,5157.75,inactive,2023-12-07,Lapa
35415,2000-09-05,23,6723.78,inactive,2023-02-15,São Paulo
35416,1993-04-18,31,2528.55,inactive,2023-04-19,Paraíso do Tocantins
35417,1989-08-19,34,7827.68,active,2023-08-04,Indaiatuba
35418,1970-02-27,54,2659.13,inactive,2023-03-28,São Paulo
35419,1998-06-29,25,8312.63,inactive,2023-06-06,Joinville
35420,2001-11-07,22,2797.55,inactive,2023-04-07,Pelotas
35421,1968-12-27,55,3086.21,active,2023-10-23,Castanhal
35422,1994-12-06,29,5219.86,inactive,2023-05-29,Luziânia
35423,1996-07-05,27,6334.35,inactive,2023-08-12,Salvador
35424,1994-08-30,29,9719.23,inactive,2023-03-18,União da Vitória
35425,1994-05-05,30,2445.69,active,2023-03-07,Paulista
35426,1999-12-08,24,2245.04,inactive,2023-06-06,Rio de Janeiro
35427,1998-08-17,25,2368.69,active,2023-03-07,Santa Maria da Boa Vista
35428,1973-04-18,51,6052.97,active,2023-07-27,São Gonçalo
35429,1982-01-16,42,6369.9,inactive,2023-05-09,Belém
35430,1993-11-05,30,7699.09,active,2023-04-06,São Paulo
35431,2000-08-08,23,7300.71,inactive,2023-05-27,Salvador
35432,1965-05-01,59,7757.22,inactive,2023-06-23,Rio de Janeiro
35433,1995-10-07,28,2227.01,inactive,2023-11-08,Recife
35434,1998-12-30,25,5083.31,inactive,2023-04-08,Manaus
35435,1987-11-14,36,8902.6,active,2023-09-13,Rio de Janeiro
35436,1989-10-26,34,6158.75,inactive,2023-12-19,Biguaçu
35437,2001-02-21,23,5752.86,inactive,2023-09-28,Maceió
35438,2000-04-05,24,4941.24,inactive,2023-05-16,Belo Horizonte
35439,1992-03-28,32,3631.12,inactive,2023-11-08,Morro do Chapéu
35440,1993-08-17,30,9457.37,inactive,2023-06-23,Embu
35441,1980-01-12,44,6249.6,inactive,2023-02-10,Ribeirão Das Neves
35442,1989-06-22,34,4388.17,inactive,2023-11-17,Ribeirão Preto
35443,1994-11-01,29,4722.88,active,2023-05-26,Guarujá
35444,1995-05-22,29,3955.75,inactive,2023-08-12,São Paulo
35445,1985-11-13,38,9579.1,active,2023-11-11,Araçatuba
35446,2001-06-19,22,2176.53,inactive,2023-09-10,São Gonçalo
35447,1996-04-20,28,9858.13,inactive,2023-03-12,Curitiba
35448,2001-05-28,23,3507.59,active,2023-05-02,Pato Branco
35449,2001-12-09,22,6601.79,active,2023-05-21,Anápolis
35450,1998-01-05,26,7033.64,active,2023-02-24,Caeté
35451,1997-07-24,26,8113.67,active,2023-10-30,Salvador
35452,1997-06-11,26,5330.2,active,2023-09-01,Leme
35453,1968-02-12,56,8721.36,active,2023-09-26,Nova Iguaçu
35454,1992-02-18,32,2859.56,inactive,2023-05-13,Itabira
35455,1990-10-28,33,8870.41,active,2023-01-05,Macaé
35456,2001-10-16,22,4140.31,inactive,2023-09-27,Manaus
35457,1969-10-13,54,3490.52,active,2023-09-16,Serra
35458,1996-07-02,27,6290.76,inactive,2023-05-02,São José Dos Pinhais
35459,1998-10-02,25,6049.99,active,2023-05-02,Curitiba
35460,1990-09-11,33,3633.22,active,2023-09-17,Mariana
35461,1991-05-16,33,3304.56,inactive,2023-12-02,Itararé
35462,2000-01-09,24,6588.54,inactive,2023-10-04,São Bernardo do Campo
35463,1992-05-07,32,9821.32,active,2023-02-14,Candeias
35464,1989-01-01,35,9004.92,inactive,2023-04-25,Santa Luzia
35465,1997-02-28,27,8547.91,active,2023-04-30,Barueri
35466,1979-05-30,45,5436.07,inactive,2023-07-22,Rio de Janeiro
35467,1969-09-14,54,9678.42,inactive,2023-06-28,Dourados
35468,1989-10-24,34,2909.74,active,2023-07-16,Mongaguá
35469,1989-10-25,34,7389.87,inactive,2023-06-01,São Paulo
35470,1991-04-03,33,5170.74,active,2023-10-20,Fortaleza
35471,1972-08-28,51,9923.16,inactive,2023-06-28,Belo Horizonte
35472,1998-06-10,25,1360.89,inactive,2023-09-18,Buriticupu
35473,1978-09-19,45,6677.48,inactive,2023-09-25,Parintins
35474,1995-12-20,28,3405.82,inactive,2023-10-18,Campos Dos Goytacazes
35475,1999-11-28,24,8766.14,active,2023-04-09,Osasco
35476,1991-07-30,32,6906.47,inactive,2023-01-23,Goiânia
35477,1996-05-10,28,7394.47,active,2023-04-22,Passos
35478,1996-01-30,28,1696.26,active,2023-09-15,Itaboraí
35479,1973-06-09,50,3792.38,active,2023-11-13,São Luís
35480,1976-08-01,47,9787.63,active,2023-04-05,Itaguaí
35481,2000-05-05,24,4210.43,inactive,2023-05-20,Aracaju
35482,1999-05-07,25,9024.35,active,2023-06-02,Lins
35483,1995-09-30,28,6627.22,active,2023-01-26,Monte Alto
35484,1998-09-02,25,3420.33,active,2023-11-21,Porto Alegre
35485,1987-10-12,36,2549.98,active,2023-07-23,Vilhena
35486,1992-04-08,32,5567.64,active,2023-09-23,Aparecida de Goiânia
35487,1992-03-17,32,5785.43,inactive,2023-11-19,Sete Lagoas
35488,1966-09-02,57,8089.3,inactive,2023-12-20,Rio de Janeiro
35489,1999-09-04,24,9668.63,inactive,2023-10-30,Guarulhos
35490,2001-08-09,22,5312.4,inactive,2023-02-26,Valparaíso de Goiás
35491,1991-12-02,32,6386.59,active,2023-08-02,São Paulo
35492,2001-04-13,23,6464.41,active,2023-09-15,Ponta Grossa
